SYMBOL,P
SPTA1,0.76555
OR6K2,0.5402
OR6K3,0.16792
OR6K6,0.13028
OR6N1,0.16932
OR6N2,0.82007
MNDA,0.95797
PYHIN1,0.51614
IFI16,0.47308
AIM2,0.91872
CADM3,0.6646
ACKR1,0.025691
FCER1A,0.038643
OR10J3,0.19363
OR10J1,0.35452
OR10J5,0.14815
APCS,0.68832
CRP,0.26838
DUSP23,0.27153
FCRL6,0.25994
SLAMF8,0.66455
SNHG28,0.63055
VSIG8,0.14927
CFAP45,0.069425
TAGLN2,0.05409
IGSF9,0.099108
SLAMF9,0.37615
PIGM,0.31949
KCNJ10,0.20137
KCNJ9,0.30753
IGSF8,0.82936
ATP1A2,0.27404
ATP1A4,0.54527
CASQ1,0.0094424
PEA15,0.0083942
DCAF8,0.11634
PEX19,0.043692
COPA,0.42656
NCSTN,0.080635
NHLH1,0.13764
VANGL2,0.020687
SLAMF6,0.048692
CD84,0.29087
SLAMF1,0.16035
CD48,0.20309
SLAMF7,0.9075
LY9,0.53834
CD244,0.64019
ITLN1,0.23728
ITLN2,0.42877
F11R,0.061424
TSTD1,0.6528
USF1,0.098061
ARHGAP30,0.16125
NECTIN4,0.2444
KLHDC9,0.29755
PFDN2,0.24481
NIT1,0.12989
DEDD,0.4084
UFC1,0.63912
USP21,0.16154
PPOX,0.30229
B4GALT3,0.35026
ADAMTS4,0.64563
NDUFS2,0.46868
FCER1G,0.47857
APOA2,0.31518
TOMM40L,0.30929
NR1I3,0.014141
PCP4L1,0.7546
MPZ,0.15044
SDHC,0.096372
CFAP126,0.13282
FCGR2A,0.45347
HSPA6,0.054261
FCGR3A,0.64798
FCGR2C,0.44258
FCGR3B,0.83196
FCGR2B,0.17891
FCRLA,0.086276
FCRLB,0.29299
DUSP12,0.11861
ATF6,0.18151
OLFML2B,0.55798
NOS1AP,0.3449
SPATA46,0.7515
C1orf226,0.80874
SH2D1B,0.93642
UHMK1,0.71032
UAP1,0.61345
DDR2,0.66921
HSD17B7,0.57512
CCDC190,0.25146
RGS4,0.21773
RGS5,0.49233
NUF2,0.80216
PBX1,0.71155
LMX1A,0.83105
RXRG,0.74628
LRRC52,0.96978
MGST3,0.87619
ALDH9A1,0.042439
TMCO1,0.83056
UCK2,0.5995
FAM78B,0.99546
POGK,0.64174
TADA1,0.64589
ILDR2,0.31822
MAEL,0.63395
GPA33,0.75533
STYXL2,0.64819
POU2F1,0.5167
CD247,0.00056761
CREG1,0.42594
RCSD1,0.12991
MPZL1,0.67415
ADCY10,0.258
MPC2,0.12799
DCAF6,0.12039
GPR161,0.0094661
TIPRL,0.20125
SFT2D2,0.42448
TBX19,0.42048
XCL2,0.86962
XCL1,0.94729
DPT,0.035286
LOC101928596,0.63259
ATP1B1,0.4989
NME7,0.40639
BLZF1,0.60049
CCDC181,0.45326
SLC19A2,0.60013
F5,0.080492
SELP,0.011202
SELL,0.91902
SELE,0.71055
METTL18,0.60783
C1orf112,0.77599
SCYL3,0.89929
KIFAP3,0.70496
METTL11B,0.0028204
GORAB,0.55498
PRRX1,0.92849
MROH9,0.37896
FMO3,0.41305
FMO2,0.14653
FMO1,0.015004
FMO4,0.18339
PRRC2C,0.58804
MYOC,0.7013
VAMP4,0.39494
EEF1AKNMT,0.64513
DNM3,0.71648
C1orf105,0.75813
PIGC,0.74362
SUCO,0.90991
FASLG,0.99654
TNFSF18,0.47912
TNFSF4,0.044868
PRDX6,0.66254
SLC9C2,0.089801
ANKRD45,0.32936
TEX50,0.58211
KLHL20,0.35926
CENPL,0.34693
DARS2,0.41526
ZBTB37,0.80165
SERPINC1,0.977
RC3H1,0.86537
RABGAP1L,0.7101
GPR52,0.2
CACYBP,0.2002
MRPS14,0.76531
TNN,0.3501
KIAA0040,0.30744
TNR,0.046911
COP1,0.45599
PAPPA2,0.44079
ASTN1,0.32173
BRINP2,0.33387
SEC16B,0.077498
RASAL2,0.20854
CLEC20A,0.54174
TEX35,0.22367
RALGPS2,0.37117
ANGPTL1,0.26199
FAM20B,0.72154
TOR3A,0.64647
ABL2,0.95332
SOAT1,0.77352
AXDND1,0.72606
NPHS2,0.77097
TDRD5,0.53032
FAM163A,0.58562
TOR1AIP2,0.17879
TOR1AIP1,0.40344
CEP350,0.08274
QSOX1,0.7768
LHX4,0.084542
ACBD6,0.060077
XPR1,0.019602
KIAA1614,0.19217
STX6,0.19876
MR1,0.0237
IER5,0.068025
CACNA1E,0.25908
ZNF648,0.75803
GLUL,0.40975
TEDDM1,0.6639
RGSL1,0.26654
RNASEL,0.40401
RGS16,0.28778
RGS8,0.40867
NPL,0.7889
DHX9,0.80227
SHCBP1L,0.83507
LAMC1,0.005578
LAMC2,0.61177
NMNAT2,0.40458
SMG7,0.36189
NCF2,0.15696
ARPC5,0.46251
RGL1,0.35806
APOBEC4,0.5184
COLGALT2,0.2609
TSEN15,0.007237
C1orf21,0.0081384
EDEM3,0.43446
NIBAN1,0.039767
RNF2,0.61082
TRMT1L,0.72007
SWT1,0.33904
IVNS1ABP,0.35761
HMCN1,0.14347
PRG4,0.20968
TPR,0.50838
ODR4,0.70386
NA,0.53759
PDC,0.87796
PTGS2,0.74325
PLA2G4A,0.83385
NA,0.84476
BRINP3,0.51593
RGS18,0.71764
RGS21,0.7745
RGS1,0.43628
RGS13,0.35397
RGS2,0.41164
UCHL5,0.27111
RO60,0.58923
GLRX2,0.61019
CDC73,0.37072
B3GALT2,0.49229
KCNT2,0.19015
CFH,0.5615
CFHR3,0.64282
CFHR1,0.022684
CFHR4,0.32872
CFHR2,0.19943
CFHR5,0.25122
F13B,0.32249
ASPM,0.34507
ZBTB41,0.44108
CRB1,0.18683
DENND1B,0.048926
C1orf53,0.7891
LHX9,0.84154
NEK7,0.79198
ATP6V1G3,0.40835
PTPRC,0.85608
NR5A2,0.23371
ZNF281,0.17999
KIF14,0.10255
DDX59,0.6818
CAMSAP2,0.1661
GPR25,0.169
INAVA,0.074353
KIF21B,0.37198
CACNA1S,0.055092
ASCL5,0.11614
TMEM9,0.50764
IGFN1,0.083642
PKP1,0.29538
TNNT2,0.52819
LAD1,0.6872
TNNI1,0.58914
PHLDA3,0.17033
CSRP1,0.35257
NAV1,0.074915
IPO9,0.24951
SHISA4,0.067153
LMOD1,0.075436
TIMM17A,0.068875
RNPEP,0.063025
ELF3,0.43972
GPR37L1,0.853
ARL8A,0.72938
PTPN7,0.96971
LGR6,0.82007
UBE2T,0.90545
PPP1R12B,0.62118
SYT2,0.28569
KDM5B,0.091453
RABIF,0.24523
KLHL12,0.43894
ADIPOR1,0.081067
CYB5R1,0.1488
TMEM183A,0.44815
PPFIA4,0.0054618
MYOG,0.63873
ADORA1,0.049825
MYBPH,0.072319
CHI3L1,0.19043
CHIT1,0.83802
BTG2,0.70712
FMOD,0.066005
PRELP,0.18233
OPTC,0.19281
ATP2B4,0.72323
LAX1,0.31295
ZC3H11A,0.53846
ZBED6,0.75516
SNRPE,0.59695
SOX13,0.13015
ETNK2,0.49383
REN,0.95176
KISS1,0.84586
GOLT1A,0.80488
PLEKHA6,0.16399
PPP1R15B,0.32399
PIK3C2B,0.076182
MDM4,0.087119
LRRN2,0.48419
NFASC,0.011772
CNTN2,0.61053
TMEM81,0.5508
RBBP5,0.086251
DSTYK,0.26374
TMCC2,0.29381
NUAK2,0.83289
KLHDC8A,0.80662
LEMD1,0.148
CDK18,0.14407
MFSD4A,0.35336
ELK4,0.52521
SLC45A3,0.14864
NUCKS1,0.64941
RAB29,0.43994
SLC41A1,0.87089
PM20D1,0.98191
SLC26A9,0.20871
AVPR1B,0.42546
RHEX,0.88124
CTSE,0.5768
IKBKE,0.95964
RASSF5,0.66838
EIF2D,0.67237
DYRK3,0.72309
MAPKAPK2,0.17134
IL10,0.6005
IL19,0.40275
IL20,0.82095
IL24,0.4773
FCMR,0.82217
PIGR,0.25141
FCAMR,0.59731
C1orf116,0.098856
PFKFB2,0.0043443
YOD1,0.0052191
C4BPB,0.12803
C4BPA,0.55108
CD55,0.97031
CR2,0.65715
CR1,0.74408
CR1L,0.93545
CD46,0.92916
CD34,0.98039
PLXNA2,0.21572
MIR205HG,0.43936
CAMK1G,0.17996
LAMB3,0.32282
G0S2,0.054028
HSD11B1,0.14275
TRAF3IP3,0.26925
C1orf74,0.054667
IRF6,0.12804
UTP25,0.13616
SYT14,0.50394
SERTAD4,0.05773
HHAT,0.20451
KCNH1,0.038097
RCOR3,0.96811
TRAF5,0.90059
RD3,0.67886
SLC30A1,0.87029
NEK2,0.14163
LPGAT1,0.2041
INTS7,0.59419
DTL,0.51924
PPP2R5A,0.29209
PACC1,0.18403
NENF,0.65164
ATF3,0.37282
FAM71A,0.16391
BATF3,0.33582
NSL1,0.34059
TATDN3,0.44387
SPATA45,0.67029
FLVCR1,0.27909
VASH2,0.40895
ANGEL2,0.2616
RPS6KC1,0.54005
PROX1,0.93886
SMYD2,0.14803
PTPN14,0.79016
CENPF,0.24016
KCNK2,0.00019088
KCTD3,0.19967
USH2A,0.21524
ESRRG,0.29537
GPATCH2,0.31868
SPATA17,0.75912
RRP15,0.98409
TGFB2,0.7769
LYPLAL1,0.16235
SLC30A10,0.034458
EPRS1,0.13697
BPNT1,0.014078
IARS2,0.01672
RAB3GAP2,0.0022685
MARK1,0.73724
C1orf115,0.093306
MTARC2,0.41762
MTARC1,0.20918
HLX,0.95124
DUSP10,0.24923
HHIPL2,0.23095
TAF1A,0.57373
MIA3,0.89451
AIDA,0.9144
BROX,0.92868
FAM177B,0.93421
DISP1,0.21151
TLR5,0.64898
SUSD4,0.89554
CCDC185,0.68192
CAPN8,0.37053
CAPN2,0.26534
TP53BP2,0.23251
FBXO28,0.0077837
DEGS1,0.000048966
NVL,0.0092465
CNIH4,0.01872
WDR26,0.016919
NA,0.015733
CNIH3,0.048091
DNAH14,0.57119
LBR,0.49432
ENAH,0.425
SRP9,0.38809
EPHX1,0.55771
TMEM63A,0.31862
LEFTY1,0.43285
PYCR2,0.18508
LEFTY2,0.23922
SDE2,0.93259
H3-3A,0.26913
ACBD3,0.8127
MIXL1,0.62996
LIN9,0.80703
PARP1,0.95951
STUM,0.37532
ITPKB,0.42581
PSEN2,0.065768
COQ8A,0.30428
CDC42BPA,0.66142
ZNF678,0.4693
JMJD4,0.66201
SNAP47,0.80232
PRSS38,0.13761
WNT9A,0.88996
NA,0.47062
WNT3A,0.25457
LINC02809,0.035745
ARF1,0.031888
C1orf35,0.55169
MRPL55,0.10375
GUK1,0.14202
GJC2,0.052616
IBA57,0.039405
OBSCN,0.12835
LOC101927401,0.21863
TRIM11,0.43224
TRIM17,0.78493
H3-4,0.20834
H2AW,0.4181
RNF187,0.65328
BTNL10,0.76703
RHOU,0.84142
RAB4A,0.68677
NA,0.5484
CCSAP,0.39763
ACTA1,0.28807
NUP133,0.47746
ABCB10,0.56737
TAF5L,0.016588
URB2,0.018845
GALNT2,0.18833
PGBD5,0.19502
COG2,0.42489
AGT,0.76538
CAPN9,0.32502
C1orf198,0.61936
TTC13,0.16018
ARV1,0.028044
FAM89A,0.5082
TRIM67,0.63714
TRIM67-AS1,0.652
C1orf131,0.54579
GNPAT,0.22775
EXOC8,0.41714
SPRTN,0.48977
EGLN1,0.25706
TSNAX,0.26019
DISC1,0.347
SIPA1L2,0.36939
MAP10,0.56059
NTPCR,0.15161
PCNX2,0.40912
MAP3K21,0.48274
KCNK1,0.043827
SLC35F3,0.097168
COA6,0.044852
TARBP1,0.16079
IRF2BP2,0.29563
TOMM20,0.67235
RBM34,0.70916
ARID4B,0.93701
GGPS1,0.89871
TBCE,0.93911
B3GALNT2,0.98605
GNG4,0.30471
LYST,0.5944
NID1,0.48727
GPR137B,0.81372
ERO1B,0.69564
EDARADD,0.14776
LGALS8,0.058766
HEATR1,0.0079721
ACTN2,0.73609
MTR,0.756
MT1HL1,0.31
RYR2,0.19549
ZP4,0.61978
CHRM3,0.37717
FMN2,0.63793
GREM2,0.58456
RGS7,0.027742
FH,0.17148
KMO,0.94606
OPN3,0.46806
CHML,0.13206
WDR64,0.61841
EXO1,0.037847
MAP1LC3C,0.6815
PLD5,0.64148
CEP170,0.022583
SDCCAG8,0.0044538
AKT3,0.34376
C1orf100,0.17269
ADSS2,0.32701
CATSPERE,0.093802
DESI2,0.066003
COX20,0.99344
HNRNPU,0.53421
EFCAB2,0.42706
KIF26B,0.21683
SMYD3,0.87306
TFB2M,0.55202
CNST,0.11969
SCCPDH,0.29002
KIF28P,0.05245
AHCTF1,0.15601
ZNF695,0.66366
ZNF670,0.40534
ZNF669,0.16208
C1orf229,0.016737
ZNF124,0.21981
VN1R5,0.61361
ZNF496,0.49768
NLRP3,0.037745
OR2B11,0.38546
OR2W5P,0.36973
GCSAML,0.30912
OR2C3,0.96887
OR2G2,0.45583
OR2G3,0.42596
TRIM58,0.45576
OR13G1,0.38167
OR6F1,0.62712
OR1C1,0.24782
OR14A16,0.71866
OR11L1,0.23863
OR2W3,0.95784
OR2T8,0.87928
OR2L13,0.56477
OR2L8,1
OR2AK2,0.91754
OR2L5,0.5422
OR2L2,0.4003
OR2L3,0.8494
OR2M5,0.442
OR2M2,0.67787
OR2M3,0.81915
OR2M4,0.5821
OR2T12,0.64948
OR2M7,0.63687
OR14C36,0.4726
OR2T4,0.79245
OR2T6,0.37462
OR2T1,0.36539
OR2T27,0.7134
OR14I1,0.83769
LYPD8,0.8942
SH3BP5L,0.84502
ZNF672,0.12967
ZNF692,0.16586
PGBD2,0.91465
FAM110C,0.88519
SH3YL1,0.041186
ACP1,0.030924
ALKAL2,0.038343
LOC101927262,0.11814
LOC100996637,0.84388
TMEM18,0.80709
SNTG2-AS1,0.81361
SNTG2,0.90974
TPO,0.080928
PXDN,0.2017
MYT1L,0.94221
EIPR1,0.019316
TRAPPC12,0.94541
ADI1,0.75592
RNASEH1,0.97688
RPS7,0.29259
COLEC11,0.43703
ALLC,0.53902
DCDC2C,0.76944
SOX11,0.42354
CMPK2,0.30443
RSAD2,0.75317
RNF144A,0.58168
ID2,0.28179
KIDINS220,0.36156
MBOAT2,0.29529
ASAP2,0.062989
ITGB1BP1,0.21836
CPSF3,0.06112
IAH1,0.013839
ADAM17,0.016104
YWHAQ,0.70867
NA,0.62646
TAF1B,0.30591
GRHL1,0.094113
KLF11,0.69875
CYS1,0.48063
RRM2,0.26308
NA,0.56575
HPCAL1,0.64887
ODC1,0.45981
NOL10,0.09795
ATP6V1C2,0.024012
PDIA6,0.012243
KCNF1,0.63547
C2orf50,0.20363
SLC66A3,0.078083
ROCK2,0.49197
E2F6,0.30018
GREB1,0.97787
NTSR2,0.57282
LPIN1,0.37937
TRIB2,0.83032
LRATD1,0.096254
NBAS,0.54123
DDX1,0.58464
MYCN,0.96676
CYRIA,0.147
RAD51AP2,0.32611
VSNL1,0.22879
SMC6,0.29492
GEN1,0.55604
MSGN1,0.29022
KCNS3,0.21128
RDH14,0.80619
NT5C1B-RDH14,0.74303
NT5C1B,0.62294
OSR1,0.27837
TTC32,0.75556
WDR35,0.67247
MATN3,0.76693
LAPTM4A,0.54229
SDC1,0.77146
PUM2,0.8739
RHOB,0.24109
HS1BP3,0.79473
GDF7,0.83647
LDAH,0.63609
APOB,0.36058
KLHL29,0.46047
ATAD2B,0.046896
UBXN2A,0.050328
MFSD2B,0.26274
WDCP,0.15548
FKBP1B,0.53025
SF3B6,0.77734
TP53I3,0.70106
PFN4,0.73529
FAM228B,0.54887
FAM228A,0.41764
ITSN2,0.11317
NCOA1,0.77562
PTRHD1,0.63262
CENPO,0.8602
ADCY3,0.41528
DNAJC27,0.73267
EFR3B,0.95766
POMC,0.79006
DNMT3A,0.39138
DTNB,0.54707
ASXL2,0.35198
KIF3C,0.10365
RAB10,0.23803
GAREM2,0.78427
HADHA,0.8612
HADHB,0.70945
ADGRF3,0.49799
SELENOI,0.50563
DRC1,0.7501
OTOF,0.47131
FAM166C,0.15408
CIB4,0.85903
KCNK3,0.49641
SLC35F6,0.0042763
CENPA,0.00080092
DPYSL5,0.17424
MAPRE3,0.37295
TMEM214,0.32177
AGBL5,0.1311
OST4,0.4318
EMILIN1,0.60321
KHK,0.43224
CGREF1,0.3407
ABHD1,0.64922
PREB,0.47019
PRR30,0.93398
TCF23,0.37916
SLC5A6,0.78473
ATRAID,0.55451
CAD,0.71776
SLC30A3,0.68686
DNAJC5G,0.8215
TRIM54,0.89053
MPV17,0.24162
GTF3C2,0.7131
EIF2B4,0.93072
SNX17,0.16815
ZNF513,0.74304
PPM1G,0.75088
NRBP1,0.57542
KRTCAP3,0.34324
IFT172,0.57638
FNDC4,0.48179
GCKR,0.54058
C2orf16,0.83582
ZNF512,0.58597
CCDC121,0.82681
GPN1,0.69242
SUPT7L,0.70669
SLC4A1AP,0.92214
MRPL33,0.67311
RBKS,0.52219
BABAM2,0.84486
FOSL2,0.65372
PLB1,0.88219
PPP1CB,0.77684
SPDYA,0.68516
TRMT61B,0.81647
WDR43,0.85449
TOGARAM2,0.66765
PCARE,0.012657
CLIP4,0.35372
ALK,0.073189
YPEL5,0.27356
LBH,0.43647
LCLAT1,0.50655
CAPN13,0.034152
GALNT14,0.0065263
CAPN14,0.85779
EHD3,0.067246
XDH,0.60531
SRD5A2,0.97828
MEMO1,0.9411
DPY30,0.83938
SPAST,0.88102
SLC30A6,0.79604
NLRC4,0.5435
YIPF4,0.017171
BIRC6,0.054305
TTC27,0.259
LTBP1,0.13355
RASGRP3,0.66581
FAM98A,0.8579
CRIM1,0.56898
FEZ2,0.70983
VIT,0.057052
STRN,0.82115
HEATR5B,0.88482
GPATCH11,0.8575
EIF2AK2,0.4885
SULT6B1,0.70356
CEBPZ,0.63483
NDUFAF7,0.58443
PRKD3,0.65077
QPCT,0.42911
CDC42EP3,0.71759
RMDN2,0.42363
CYP1B1,0.31679
ATL2,0.38027
HNRNPLL,0.74841
GALM,0.085797
SRSF7,0.38886
GEMIN6,0.45884
DHX57,0.80945
MORN2,0.94194
ARHGEF33,0.27156
SOS1,0.48917
CDKL4,0.45605
MAP4K3,0.038052
TMEM178A,0.96694
THUMPD2,0.38567
SLC8A1,0.7612
C2orf91,0.0082675
PKDCC,0.82081
EML4,0.002605
COX7A2L,0.020586
KCNG3,0.005878
MTA3,0.036102
OXER1,0.35326
HAAO,0.43506
ZFP36L2,0.4081
THADA,0.79618
PLEKHH2,0.0057347
C1GALT1C1L,0.0025399
DYNC2LI1,0.88261
ABCG5,0.82609
ABCG8,0.24786
LRPPRC,0.19773
PPM1B,0.75727
SLC3A1,0.69619
PREPL,0.33529
CAMKMT,0.097642
SIX3,0.2234
SIX2,0.4901
SRBD1,0.44954
PRKCE,0.36556
EPAS1,0.18461
TMEM247,0.095062
ATP6V1E2,0.22185
RHOQ,0.54454
PIGF,0.22888
CRIPT,0.092166
SOCS5,0.25748
MCFD2,0.58461
TTC7A,0.04947
STPG4,0.29433
CALM2,0.78558
EPCAM,0.85539
MSH2,0.69352
KCNK12,0.71617
MSH6,0.014906
FBXO11,0.032205
FOXN2,0.056659
PPP1R21,0.030984
STON1-GTF2A1L,0.37806
STON1,0.21225
GTF2A1L,0.4432
LHCGR,0.40703
FSHR,0.36147
NRXN1,0.077313
ASB3,0.068698
GPR75-ASB3,0.050382
CHAC2,0.015832
ERLEC1,0.024559
GPR75,0.052477
PSME4,0.20717
ACYP2,0.29111
TSPYL6,0.54425
C2orf73,0.5175
SPTBN1,0.32019
EML6,0.027703
RTN4,0.3159
CLHC1,0.13071
RPS27A,0.03349
MTIF2,0.013779
CCDC88A,0.69709
CFAP36,0.028047
PPP4R3B,0.0085801
PNPT1,0.01764
EFEMP1,0.4669
CCDC85A,0.61598
VRK2,0.011441
FANCL,0.038274
BCL11A,0.28673
PAPOLG,0.3674
REL,0.25646
PUS10,0.40697
PEX13,0.26518
KIAA1841,0.22308
C2orf74,0.2294
AHSA2P,0.21529
USP34,0.11125
XPO1,0.10112
FAM161A,0.64695
CCT4,0.60023
COMMD1,0.36371
B3GNT2,0.1029
TMEM17,0.90456
EHBP1,0.06836
OTX1,0.43842
WDPCP,0.009316
MDH1,0.010438
UGP2,0.35451
VPS54,0.15611
PELI1,0.3977
LGALSL,0.80161
LOC101927402,0.073764
AFTPH,0.64384
SERTAD2,0.56378
SLC1A4,0.13394
CEP68,0.0091985
RAB1A,0.024638
ACTR2,0.062566
SPRED2,0.29256
MEIS1,0.80843
ETAA1,0.027883
C1D,0.17742
WDR92,0.38406
PNO1,0.59164
PPP3R1,0.53123
CNRIP1,0.55409
PLEK,0.43911
FBXO48,0.95661
APLF,0.84735
PROKR1,0.61157
ARHGAP25,0.021093
BMP10,0.92459
GKN2,0.66081
GKN1,0.49873
ANTXR1,0.26171
GFPT1,0.16326
NFU1,0.16004
AAK1,0.040944
ANXA4,0.05468
GMCL1,0.43676
SNRNP27,0.3942
MXD1,0.41589
ASPRV1,0.94886
PCBP1,0.70439
C2orf42,0.58122
TIA1,0.88539
PCYOX1,0.74287
SNRPG,0.88344
FAM136A,0.88803
TGFA,0.62071
ADD2,0.7083
FIGLA,0.39179
CLEC4F,0.63293
CD207,0.83826
VAX2,0.022117
ATP6V1B1,0.036062
ANKRD53,0.71029
TEX261,0.96976
NAGK,0.76336
MCEE,0.3858
MPHOSPH10,0.18566
PAIP2B,0.81439
ZNF638,0.20904
DYSF,0.0018196
CYP26B1,0.41856
EXOC6B,0.50586
SPR,0.76151
EMX1,0.90708
SFXN5,0.50986
RAB11FIP5,0.40526
NOTO,0.30308
SMYD5,0.11594
PRADC1,0.39653
CCT7,0.60354
FBXO41,0.090526
EGR4,0.62265
ALMS1,0.42789
NAT8,0.11793
NAT8B,0.22412
TPRKB,0.22608
DUSP11,0.29453
C2orf78,0.69925
STAMBP,0.88727
ACTG2,0.76818
DGUOK,0.19059
TET3,0.45294
BOLA3,0.87544
MOB1A,0.74952
MTHFD2,0.9715
SLC4A5,0.74755
DCTN1,0.85104
C2orf81,0.4753
WDR54,0.52672
RTKN,0.69433
INO80B,0.61951
WBP1,0.46357
MOGS,0.4947
MRPL53,0.45777
CCDC142,0.74732
TTC31,0.48153
LBX2,0.15176
PCGF1,0.35688
TLX2,0.38648
DQX1,0.52719
AUP1,0.35174
HTRA2,0.056733
LOXL3,0.79531
DOK1,0.80238
M1AP,0.28399
SEMA4F,0.80228
HK2,0.86324
POLE4,0.37202
TACR1,0.070477
EVA1A,0.6053
MRPL19,0.3947
GCFC2,0.31731
LRRTM4,0.75707
REG3G,0.098393
REG1B,0.61189
REG1A,0.53362
REG3A,0.39154
CTNNA2,0.25014
LRRTM1,0.83859
SUCLG1,0.5165
DNAH6,0.094515
TRABD2A,0.038129
TMSB10,0.80268
KCMF1,0.19782
TCF7L1,0.3894
TGOLN2,0.66758
RETSAT,0.20972
ELMOD3,0.31458
CAPG,0.5684
SH2D6,0.53184
MAT2A,0.19064
GGCX,0.52957
VAMP8,0.43806
VAMP5,0.47321
RNF181,0.24348
TMEM150A,0.55467
USP39,0.058148
C2orf68,0.44164
SFTPB,0.004809
GNLY,0.94025
ATOH8,0.88652
ST3GAL5,0.45217
POLR1A,0.0074847
PTCD3,0.02569
IMMT,0.36591
MRPL35,0.21332
REEP1,0.27316
KDM3A,0.62869
CHMP3,0.51854
RNF103-CHMP3,0.47545
RNF103,0.063015
RMND5A,0.92378
CD8A,0.96119
CD8B,0.59813
KRCC1,0.12607
SMYD1,0.15448
FABP1,0.050077
THNSL2,0.039694
FOXI3,0.0055164
TEX37,0.020814
EIF2AK3,0.0062817
RPIA,0.34411
MAL,0.27103
MRPS5,0.15732
ZNF514,0.072671
ZNF2,0.055308
PROM2,0.035856
KCNIP3,0.019769
FAHD2A,0.14368
TRIM43B,0.46267
TRIM43,0.7095
ANKRD36C,0.94385
GPAT2,0.7523
ADRA2B,0.45939
ASTL,0.86049
DUSP2,0.23639
STARD7,0.77376
TMEM127,0.58392
CIAO1,0.88565
SNRNP200,0.74898
ITPRIPL1,0.97074
NCAPH,0.86194
NEURL3,0.53386
ARID5A,0.8118
KANSL3,0.70819
FER1L5,0.75341
LMAN2L,0.5797
CNNM4,0.72633
CNNM3,0.61921
ANKRD23,0.61321
ANKRD39,0.94649
SEMA4C,0.85002
FAM178B,0.65292
FAHD2B,0.37147
ANKRD36,0.6263
ANKRD36B,0.42575
COX5B,0.84629
ACTR1B,0.063031
ZAP70,0.082757
TMEM131,0.092063
VWA3B,0.68256
CNGA3,0.31584
INPP4A,0.00035174
COA5,0.00027995
UNC50,0.000335
MGAT4A,0.021529
CRACDL,0.29015
TSGA10,0.69742
C2orf15,0.92591
LIPT1,0.4551
MITD1,0.83159
MRPL30,0.73475
LYG2,0.46578
LYG1,0.15174
TXNDC9,0.44029
EIF5B,0.25362
REV1,0.10485
AFF3,0.21054
LONRF2,0.056868
CHST10,0.21264
NMS,0.79681
PDCL3,0.27009
NPAS2,0.17632
RPL31,0.6729
TBC1D8,0.88426
CNOT11,0.87155
RNF149,0.95243
CREG2,0.36697
RFX8,0.12255
MAP4K4,0.31086
IL1R2,0.22885
IL1R1,0.93689
IL1RL2,0.99467
IL1RL1,0.035758
IL18R1,0.24468
IL18RAP,0.47245
SLC9A4,0.45598
SLC9A2,0.021927
MFSD9,0.35529
TMEM182,0.026638
MRPS9,0.54495
GPR45,0.51056
TGFBRAP1,0.60547
C2orf49,0.30934
FHL2,0.63026
NCK2,0.34818
ECRG4,0.55021
UXS1,0.39812
ANAPC1P6,0.68542
RGPD3,0.70105
ST6GAL2,0.76718
RGPD4,0.442
SLC5A7,0.7662
SULT1C3,0.5246
SULT1C2,0.19101
SULT1C4,0.15945
GCC2,0.0063327
LIMS1,0.011284
RANBP2,0.012433
CCDC138,0.067399
EDAR,0.18628
SEPTIN10,0.31493
SOWAHC,0.39511
MALL,0.89121
NPHP1,0.99371
BUB1,0.64698
ACOXL,0.32293
BCL2L11,0.83116
NA,0.72223
ANAPC1,0.27765
MERTK,0.37045
TMEM87B,0.52013
FBLN7,0.3795
ZC3H8,0.52701
ZC3H6,0.66584
RGPD8,0.88375
TTL,0.34208
POLR1B,0.13277
CHCHD5,0.47294
SLC20A1,0.48249
CKAP2L,0.19249
IL1A,0.81757
IL1B,0.37377
IL37,0.6193
IL36G,0.057389
IL36A,0.068936
IL36B,0.76228
IL36RN,0.8282
IL1F10,0.73805
IL1RN,0.86219
PSD4,0.28728
PAX8,0.63828
CBWD2,0.33702
RABL2A,0.96619
SLC35F5,0.99554
ACTR3,0.91004
DPP10,0.66145
DDX18,0.059966
CCDC93,0.32634
INSIG2,0.0032624
EN1,0.71033
MARCO,0.1951
C1QL2,0.78321
STEAP3,0.39318
C2orf76,0.061693
DBI,0.21307
TMEM37,0.59468
SCTR,0.22746
CFAP221,0.10804
TMEM177,0.19612
LOC101927764,0.31627
PTPN4,0.10407
EPB41L5,0.76277
TMEM185B,0.82695
RALB,0.45328
INHBB,0.94028
GLI2,0.4671
TFCP2L1,0.016191
CLASP1,0.22355
NIFK,0.043713
TSN,0.38825
CNTNAP5,0.8401
GYPC,0.58354
BIN1,0.62026
CYP27C1,0.26927
ERCC3,0.97621
MAP3K2,0.87561
MAP3K2-DT,0.97567
PROC,0.62173
IWS1,0.23468
MYO7B,0.55277
LIMS2,0.23532
GPR17,0.66992
SFT2D3,0.20699
WDR33,0.213
POLR2D,0.85836
AMMECR1L,0.25669
SAP130,0.052086
UGGT1,0.11799
HS6ST1,0.77539
RAB6C,0.45721
POTEF,0.17504
CCDC74B,0.31548
SMPD4,0.35089
MZT2B,0.41941
TUBA3E,0.37771
CCDC115,0.94346
IMP4,0.74255
PTPN18,0.67132
GPR148,0.11659
AMER3,0.032525
ARHGEF4,0.5595
FAM168B,0.68826
PLEKHB2,0.82723
POTEE,0.5836
RAB6D,0.95226
