SYMBOL,P
FLAD1,0.28501
ZBTB7B,0.48124
DCST2,0.84224
DCST1,0.56566
ADAM15,0.54543
EFNA4,0.80766
EFNA3,0.7541
EFNA1,0.77026
SLC50A1,0.035121
KRTCAP2,0.28081
TRIM46,0.8726
MUC1,0.069949
THBS3,0.45056
MTX1,0.1547
GBA,0.88182
FAM189B,0.46181
SCAMP3,0.80022
CLK2,0.68203
HCN3,0.52534
PKLR,0.55292
FDPS,0.83388
RUSC1-AS1,0.90438
RUSC1,0.64613
ASH1L,0.32785
MSTO1,0.56379
YY1AP1,0.28303
DAP3,0.047807
GON4L,0.061124
SYT11,0.065191
RIT1,0.24418
KHDC4,0.27672
RXFP4,0.89568
ARHGEF2,0.64807
LOC105371729,0.84381
SSR2,0.82434
UBQLN4,0.35912
LAMTOR2,0.69336
RAB25,0.8602
MEX3A,0.36497
LMNA,0.052221
SEMA4A,0.9351
SLC25A44,0.30697
PMF1,0.30888
PMF1-BGLAP,0.32804
BGLAP,0.61577
PAQR6,0.37445
SMG5,0.3511
TMEM79,0.37857
GLMP,0.79054
VHLL,0.15546
CCT3,0.85751
TSACC,0.29733
RHBG,0.65434
MIR9-1HG,0.244
MEF2D,0.15073
IQGAP3,0.75879
TTC24,0.65755
NAXE,0.35673
GPATCH4,0.41397
HAPLN2,0.8057
BCAN,0.30554
NES,0.51808
CRABP2,0.23995
ISG20L2,0.13929
RRNAD1,0.0056176
MRPL24,0.015237
HDGF,0.0019568
PRCC,0.0015656
SH2D2A,0.00022926
NTRK1,0.0014349
INSRR,0.026354
PEAR1,0.84652
LRRC71,0.9431
ARHGEF11,0.94384
ETV3L,0.60981
ETV3,0.77761
FCRL5,0.035728
FCRL4,0.028205
FCRL3,0.00052507
FCRL2,0.49204
FCRL1,0.032272
CD5L,0.051864
KIRREL1,0.25285
CD1D,0.38496
CD1A,0.75193
CD1C,0.25772
CD1B,0.53735
CD1E,0.51735
OR10T2,0.19961
OR10K2,0.87759
OR10K1,0.38992
OR10R2,0.57557
OR6Y1,0.86669
OR6P1,0.63642
OR10X1,0.44687
OR10Z1,0.062031
SPTA1,0.56495
OR6K2,0.40733
OR6K3,0.16089
OR6K6,0.83398
OR6N1,0.56543
OR6N2,0.47311
MNDA,0.16671
PYHIN1,0.13334
IFI16,0.10426
AIM2,0.0088623
CADM3,0.39756
ACKR1,0.46198
FCER1A,0.73104
OR10J3,0.86194
OR10J1,0.91221
OR10J5,0.21635
APCS,0.71872
CRP,0.46524
DUSP23,0.0017629
FCRL6,0.90095
SLAMF8,0.86409
SNHG28,0.57821
VSIG8,0.68229
CFAP45,0.86495
TAGLN2,0.84577
IGSF9,0.071722
SLAMF9,0.74399
PIGM,0.7148
KCNJ10,0.40205
KCNJ9,0.62007
IGSF8,0.47295
ATP1A2,0.62342
ATP1A4,0.52897
CASQ1,0.098413
PEA15,0.028062
DCAF8,0.27187
PEX19,0.36471
NHLH1,0.20808
COPA,0.27614
NCSTN,0.20882
VANGL2,0.12037
SLAMF6,0.23374
CD84,0.12275
SLAMF1,0.21485
CD48,0.63937
SLAMF7,0.00016252
LY9,0.40446
CD244,0.6406
ITLN1,0.68227
ITLN2,0.57986
F11R,0.21397
TSTD1,0.35264
USF1,0.23289
ARHGAP30,0.24809
NECTIN4,0.031548
KLHDC9,3.0271e-05
PFDN2,8.2886e-06
NIT1,0.0095034
DEDD,1.5172e-06
UFC1,4.7666e-06
USP21,0.00064792
PPOX,3.3887e-07
B4GALT3,1.8513e-07
ADAMTS4,0.00023114
NDUFS2,2.2927e-05
FCER1G,5.3941e-09
APOA2,0.17062
TOMM40L,0.078538
NR1I3,0.0092751
PCP4L1,0.031799
MPZ,0.34447
SDHC,0.37453
CFAP126,0.97254
FCGR2A,0.024737
HSPA6,0.24752
FCGR3A,0.80142
FCGR2C,0.042601
FCGR3B,0.05448
FCGR2B,0.70304
FCRLA,0.04104
FCRLB,0.37121
DUSP12,0.00016183
ATF6,0.47338
OLFML2B,0.14083
NOS1AP,0.21295
SPATA46,0.71884
C1orf226,0.051296
SH2D1B,0.39548
NA,0.87716
UHMK1,0.16412
UAP1,0.28394
DDR2,0.3857
HSD17B7,0.18335
CCDC190,0.16974
RGS4,0.75351
RGS5,0.011356
NUF2,0.0076686
PBX1,0.16945
LMX1A,0.03478
RXRG,0.35683
LRRC52,0.94112
MGST3,0.5613
ALDH9A1,0.40903
TMCO1,0.010615
UCK2,0.67767
FAM78B,0.27057
POGK,0.5164
TADA1,0.56276
ILDR2,0.35025
MAEL,0.46812
GPA33,0.28482
STYXL2,0.48627
POU2F1,0.82588
CD247,0.46979
CREG1,0.94209
RCSD1,0.25373
MPZL1,0.039883
ADCY10,0.12272
MPC2,0.64617
DCAF6,0.39469
GPR161,0.12572
TIPRL,0.62496
SFT2D2,0.0022582
TBX19,0.009479
XCL2,0.87688
XCL1,0.41459
DPT,0.57183
LOC101928596,0.23813
ATP1B1,0.24087
NME7,0.017776
BLZF1,0.033732
CCDC181,0.020315
SLC19A2,0.14118
F5,0.065998
SELP,0.27113
SELL,0.83372
SELE,0.99584
METTL18,0.75418
C1orf112,0.94518
SCYL3,0.96281
KIFAP3,0.76158
METTL11B,0.42161
GORAB,0.42923
PRRX1,0.94858
MROH9,0.49983
FMO3,0.19682
FMO2,0.77001
FMO1,0.75991
FMO4,0.038874
PRRC2C,0.37177
MYOC,0.21598
VAMP4,0.49157
EEF1AKNMT,0.39666
DNM3,0.1072
C1orf105,0.2948
PIGC,0.57387
SUCO,0.067209
FASLG,0.6375
TNFSF18,0.012975
TNFSF4,0.88371
PRDX6,0.0086784
SLC9C2,0.048771
TEX50,0.0041867
ANKRD45,0.0074078
KLHL20,0.31601
CENPL,0.39929
DARS2,0.37071
ZBTB37,0.30631
SERPINC1,0.31319
RC3H1,0.25137
RABGAP1L,0.50073
GPR52,0.10128
CACYBP,0.47159
MRPS14,0.74168
TNN,0.27063
KIAA0040,0.30138
TNR,0.30812
COP1,0.30063
PAPPA2,0.12893
ASTN1,0.035367
BRINP2,0.061246
SEC16B,0.37963
RASAL2,0.85964
CLEC20A,0.96197
TEX35,0.75229
NA,0.38366
RALGPS2,0.33961
ANGPTL1,0.60408
FAM20B,0.90858
TOR3A,0.73196
ABL2,0.51545
SOAT1,0.69025
AXDND1,0.6221
NPHS2,0.79998
TDRD5,0.55598
FAM163A,0.34146
TOR1AIP2,0.72748
TOR1AIP1,0.53713
CEP350,0.4562
QSOX1,0.12373
LHX4,0.91987
ACBD6,0.48953
XPR1,0.41335
KIAA1614,0.40994
STX6,0.0011981
MR1,0.0033594
IER5,0.037536
CACNA1E,0.00051571
ZNF648,0.96739
NA,0.78759
GLUL,0.68815
TEDDM1,0.85084
RGSL1,0.72645
RNASEL,0.7249
RGS16,0.070707
RGS8,0.91732
NPL,0.50425
DHX9,0.45822
SHCBP1L,0.459
LAMC1,0.22571
LAMC2,0.90883
NMNAT2,0.85237
SMG7,0.044577
NCF2,0.048437
ARPC5,0.73667
RGL1,0.59154
APOBEC4,0.85179
COLGALT2,0.52797
TSEN15,0.21702
C1orf21,0.13823
EDEM3,0.90004
NIBAN1,0.34496
RNF2,0.66923
TRMT1L,0.71569
SWT1,0.9627
IVNS1ABP,0.97682
HMCN1,0.83956
PRG4,0.61376
TPR,0.58072
ODR4,0.53045
NA,0.58274
PDC,0.63826
PTGS2,0.7918
PLA2G4A,0.70979
NA,0.83027
BRINP3,0.093688
RGS18,0.099509
RGS21,0.24446
RGS1,0.19226
RGS13,0.3016
RGS2,0.24662
UCHL5,0.44794
RO60,0.51587
GLRX2,0.86059
CDC73,0.63729
B3GALT2,0.65543
KCNT2,0.63446
CFH,0.24306
CFHR3,0.49007
CFHR1,0.003657
CFHR4,0.25809
CFHR2,0.11848
CFHR5,0.30856
F13B,0.2505
ASPM,0.3171
ZBTB41,0.25889
CRB1,0.12146
DENND1B,0.61602
C1orf53,0.15546
LHX9,0.08763
NEK7,0.36833
ATP6V1G3,0.36471
PTPRC,0.34196
NR5A2,0.32489
ZNF281,0.21407
KIF14,0.23838
DDX59,0.85957
CAMSAP2,0.36521
GPR25,0.71236
INAVA,0.013743
KIF21B,0.02147
CACNA1S,0.033429
ASCL5,0.42812
TMEM9,0.15434
IGFN1,0.41525
PKP1,0.54204
TNNT2,0.41014
LAD1,0.60728
TNNI1,0.38472
PHLDA3,0.16849
CSRP1,0.32145
NAV1,0.39091
IPO9,0.21784
SHISA4,0.085193
LMOD1,0.19731
TIMM17A,0.80459
RNPEP,0.17381
ELF3,0.49303
GPR37L1,0.25958
ARL8A,0.14889
PTPN7,0.24682
LGR6,0.35164
UBE2T,0.48409
PPP1R12B,0.50758
SYT2,0.2229
KDM5B,0.73212
RABIF,0.33424
KLHL12,0.4318
ADIPOR1,0.31772
CYB5R1,0.132
TMEM183A,0.44802
PPFIA4,0.011653
MYOG,0.41474
ADORA1,0.50018
MYBPH,0.72706
CHI3L1,0.68528
CHIT1,0.56312
BTG2,0.62268
FMOD,0.26586
PRELP,0.44246
OPTC,0.52425
ATP2B4,0.93288
LAX1,0.18201
ZC3H11A,0.63458
ZBED6,0.43579
SNRPE,0.038746
SOX13,0.3445
ETNK2,0.038062
REN,0.86188
KISS1,0.10112
GOLT1A,0.9765
PLEKHA6,0.097302
PPP1R15B,0.76882
PIK3C2B,0.94262
MDM4,0.58882
LRRN2,0.42474
NFASC,0.044728
CNTN2,0.00090017
TMEM81,0.19384
RBBP5,0.0055857
DSTYK,0.0016908
TMCC2,0.046277
NUAK2,0.10999
KLHDC8A,0.23322
LEMD1,0.33924
NA,0.3035
CDK18,0.053245
MFSD4A,0.54876
ELK4,0.59746
SLC45A3,0.17188
NUCKS1,0.41676
RAB29,0.042786
SLC41A1,0.68617
PM20D1,0.88397
SLC26A9,0.76672
CTSE,0.1541
RHEX,0.80118
AVPR1B,0.37096
FAM72A,0.15485
SRGAP2,0.25491
IKBKE,0.1453
RASSF5,0.6198
EIF2D,0.71305
DYRK3,0.23846
MAPKAPK2,0.019212
IL10,0.60123
IL19,0.10452
IL20,0.087218
IL24,0.11956
FCMR,0.043114
PIGR,0.11601
FCAMR,0.12669
C1orf116,0.35755
PFKFB2,0.453
YOD1,0.50308
C4BPB,0.62071
C4BPA,0.055553
CD55,9.782e-05
CR2,0.00088071
CR1,4.8725e-10
CR1L,1.7482e-06
CD46,0.012623
CD34,0.0028519
LINC02767,0.0051635
PLXNA2,0.38032
MIR205HG,0.8803
CAMK1G,0.72383
LAMB3,0.18042
G0S2,0.22503
HSD11B1,0.42443
TRAF3IP3,0.11217
C1orf74,0.54058
IRF6,0.20555
UTP25,0.1672
SYT14,0.009569
SERTAD4,0.27082
NA,0.043779
HHAT,0.039551
KCNH1,0.41228
RCOR3,0.61595
TRAF5,0.41426
RD3,0.073012
SLC30A1,0.80796
NEK2,0.078455
LPGAT1,0.80287
LPGAT1-AS1,0.65699
INTS7,0.75427
DTL,0.72056
PPP2R5A,0.04985
PACC1,0.108
NENF,0.0363
ATF3,0.23575
FAM71A,0.98087
BATF3,0.57555
NSL1,0.088937
TATDN3,0.19381
SPATA45,0.22069
FLVCR1,0.26828
VASH2,0.28275
ANGEL2,0.052818
RPS6KC1,0.036208
PROX1,0.57873
LINC02775,0.64268
SMYD2,0.23213
PTPN14,0.2769
CENPF,0.93086
KCNK2,0.4542
KCTD3,0.089188
USH2A,0.35684
ESRRG,0.23627
GPATCH2,0.72999
SPATA17,0.094323
RRP15,0.70006
TGFB2,0.78562
LYPLAL1,0.06132
LYPLAL1-AS1,0.19974
SLC30A10,0.58732
EPRS1,0.082795
BPNT1,0.61443
IARS2,0.40653
RAB3GAP2,0.51164
MARK1,0.14059
C1orf115,0.80809
MTARC2,0.85869
MTARC1,0.42825
NA,0.37861
HLX,0.16142
DUSP10,0.054573
HHIPL2,0.69045
TAF1A,0.60337
MIA3,0.34501
AIDA,0.13467
BROX,0.023406
FAM177B,0.23383
DISP1,0.58022
TLR5,0.60094
SUSD4,0.1725
CCDC185,0.92973
CAPN2,0.78582
TP53BP2,0.749
NA,0.96602
FBXO28,0.7329
DEGS1,0.84323
NVL,0.85007
CNIH4,0.00044288
WDR26,7.3143e-05
CNIH3,0.0022372
DNAH14,0.30525
LBR,0.63888
ENAH,0.5456
SRP9,0.51406
EPHX1,0.26654
TMEM63A,0.20066
LEFTY1,0.052178
PYCR2,0.17221
LEFTY2,0.17449
SDE2,0.94119
H3-3A,0.89171
ACBD3,0.0044596
MIXL1,0.0097673
LIN9,0.0041249
PARP1,0.001163
STUM,0.38358
ITPKB,0.022839
PSEN2,0.20367
COQ8A,0.19289
NA,0.12686
CDC42BPA,0.23307
ZNF678,0.28242
JMJD4,0.31971
SNAP47,0.063041
LOC105373289,0.23169
PRSS38,0.13703
WNT9A,0.53263
NA,0.21202
WNT3A,0.69403
LINC02809,0.86009
ARF1,0.29144
C1orf35,0.027619
MRPL55,0.20886
GUK1,0.35502
GJC2,0.88643
IBA57,0.42794
OBSCN,0.26524
LOC101927401,0.032564
TRIM11,0.19474
TRIM17,0.13492
H3-4,0.63807
H2AW,0.53749
RNF187,0.21048
BTNL10,0.72199
RHOU,0.96451
NA,0.89714
RAB4A,0.97808
NA,0.78319
CCSAP,0.91663
ACTA1,0.89338
NUP133,0.82557
ABCB10,0.93884
TAF5L,0.0078963
URB2,0.009602
GALNT2,0.31145
PGBD5,0.56386
COG2,0.57306
AGT,0.87188
CAPN9,0.12832
C1orf198,0.5714
TTC13,0.61164
ARV1,0.51827
FAM89A,0.3751
TRIM67,0.30922
TRIM67-AS1,0.91437
C1orf131,0.63705
GNPAT,0.28742
EXOC8,0.10348
SPRTN,0.0042907
EGLN1,0.0058201
TSNAX,0.12477
DISC1,0.044371
SIPA1L2,0.58001
MAP10,0.68059
NTPCR,0.81157
PCNX2,0.24502
MAP3K21,0.38726
KCNK1,0.69136
SLC35F3,0.97468
COA6,0.2433
TARBP1,0.35567
IRF2BP2,0.79566
TOMM20,0.58365
RBM34,0.21229
ARID4B,0.43919
GGPS1,0.67428
TBCE,0.33945
B3GALNT2,0.71856
GNG4,0.17377
LYST,0.54327
NID1,0.42685
GPR137B,0.16386
ERO1B,0.34922
EDARADD,0.03731
LGALS8,0.13429
HEATR1,0.13653
ACTN2,0.83398
MTR,0.57654
MT1HL1,0.028131
RYR2,0.41117
ZP4,0.55727
NA,0.33742
CHRM3,0.58639
FMN2,0.01797
GREM2,0.87554
RGS7,0.41665
FH,0.33587
KMO,0.044212
OPN3,0.37313
CHML,0.74622
WDR64,0.23219
EXO1,0.57111
BECN2,0.8089
MAP1LC3C,0.045838
PLD5,0.17936
CEP170,0.073441
SDCCAG8,0.81516
AKT3,0.0019572
ZBTB18,0.84258
C1orf100,0.43678
ADSS2,0.58746
CATSPERE,0.72446
DESI2,0.80921
COX20,0.90624
HNRNPU,0.37921
EFCAB2,0.66843
KIF26B,0.10826
SMYD3,0.66348
NA,0.67997
TFB2M,0.039537
CNST,0.2562
SCCPDH,0.11043
KIF28P,0.10282
AHCTF1,0.15767
ZNF695,0.40973
ZNF670,0.81182
ZNF669,0.87098
C1orf229,0.75751
ZNF124,0.74194
VN1R5,0.95365
ZNF496,0.74026
NLRP3,0.35072
OR2B11,0.030176
OR2W5P,0.18697
GCSAML,0.18454
OR2C3,0.2012
LOC102724446,0.18359
OR2G2,0.054199
OR2G3,0.38872
OR13G1,0.42726
NA,0.081653
OR6F1,0.10136
OR1C1,0.072052
OR14A16,0.27349
OR11L1,0.71268
TRIM58,0.4046
OR2W3,0.73472
OR2T8,0.066967
OR2L13,0.025596
OR2L8,0.0052297
OR2AK2,0.072642
OR2L5,0.93068
OR2L2,0.33106
OR2L3,0.81441
OR2M5,0.64507
OR2M2,0.091278
OR2M3,0.41181
OR2M4,0.041467
OR2T12,0.15904
OR2M7,0.029374
OR14C36,0.01851
OR2T4,0.75757
OR2T6,0.66493
OR2T1,0.35967
NA,0.63591
OR2T2,0.62814
OR14I1,0.9196
OR2G6,0.47577
OR2T34,0.70192
OR2T27,0.06542
LYPD8,0.87427
SH3BP5L,0.4456
ZNF672,0.03959
ZNF692,0.03627
PGBD2,0.5522
FAM110C,0.060204
SH3YL1,0.6465
ACP1,0.82757
ALKAL2,0.67032
LOC101927262,0.57402
LOC100996637,0.037677
LOC105373352,0.0035684
NA,0.062165
TMEM18,0.85024
LOC105373480,0.025216
SNTG2-AS1,0.61453
SNTG2,0.5296
TPO,0.44889
LOC102723730,0.25466
PXDN,0.5912
MYT1L,0.033997
NA,0.32797
EIPR1,0.34131
TRAPPC12,0.93323
ADI1,0.26822
RNASEH1,0.0062198
RPS7,0.18448
COLEC11,0.34524
ALLC,0.7254
DCDC2C,0.51819
LOC105373395,0.067113
LOC105373397,0.19713
SOX11,0.6033
NA,0.58559
CMPK2,0.15735
RSAD2,0.06271
RNF144A,0.73967
ID2,0.63971
KIDINS220,0.095052
MBOAT2,0.49281
ASAP2,0.014706
ITGB1BP1,9.3028e-08
CPSF3,0.00014937
IAH1,0.00062683
ADAM17,7.4354e-06
YWHAQ,0.0047791
NA,0.062181
TAF1B,0.49797
GRHL1,0.48114
KLF11,0.094934
CYS1,0.11968
RRM2,0.0055204
NA,0.060917
HPCAL1,0.46837
ODC1,0.41735
NOL10,0.13081
ATP6V1C2,0.85276
PDIA6,0.44825
KCNF1,0.55967
C2orf50,0.2697
SLC66A3,0.0087326
ROCK2,0.15009
E2F6,0.38513
GREB1,0.02716
NTSR2,0.24557
LPIN1,0.7974
TRIB2,0.019858
LRATD1,0.72614
NA,0.41681
NBAS,0.03334
DDX1,0.46912
MYCN,0.80195
CYRIA,0.65656
RAD51AP2,0.45231
VSNL1,0.63122
SMC6,0.42315
GEN1,0.34583
MSGN1,0.68627
KCNS3,0.19657
RDH14,0.50595
NT5C1B-RDH14,0.25592
NT5C1B,0.22771
OSR1,0.25018
TTC32,0.15648
WDR35,0.051225
MATN3,0.18579
LAPTM4A,0.023798
SDC1,0.63964
PUM2,0.21751
RHOB,0.8294
HS1BP3,0.46721
GDF7,0.066888
LDAH,0.29041
APOB,0.11523
TDRD15,0.66879
NA,0.40052
KLHL29,0.56949
ATAD2B,0.20079
UBXN2A,0.31567
MFSD2B,0.73146
WDCP,0.57528
FKBP1B,0.4098
SF3B6,0.31791
FAM228B,0.23368
TP53I3,0.65258
PFN4,0.47474
FAM228A,0.20973
ITSN2,0.05007
NCOA1,0.5
PTRHD1,0.018163
CENPO,0.28215
ADCY3,0.15814
DNAJC27,0.067429
EFR3B,0.041746
POMC,0.092256
DNMT3A,0.22435
DTNB,0.41933
ASXL2,0.73533
KIF3C,0.77072
RAB10,0.49982
GAREM2,0.22552
HADHA,0.39245
HADHB,0.094243
ADGRF3,0.069252
SELENOI,0.013087
DRC1,0.051519
OTOF,0.1653
FAM166C,0.23565
CIB4,0.0072398
KCNK3,0.43846
SLC35F6,0.12449
CENPA,0.1023
DPYSL5,0.12858
MAPRE3,0.34165
TMEM214,0.53813
AGBL5,0.22391
OST4,0.10008
EMILIN1,0.19872
KHK,0.14529
CGREF1,0.096648
ABHD1,0.80498
PREB,0.96455
PRR30,0.076142
TCF23,0.53697
SLC5A6,0.40677
ATRAID,0.098253
CAD,0.37232
SLC30A3,0.41436
DNAJC5G,0.093296
TRIM54,0.06253
UCN,0.037403
MPV17,0.19161
GTF3C2,0.30415
EIF2B4,0.078509
SNX17,0.20104
ZNF513,0.57074
PPM1G,0.16882
NRBP1,0.24326
KRTCAP3,0.10441
IFT172,0.21275
FNDC4,0.88366
GCKR,0.025324
C2orf16,0.24968
ZNF512,0.13162
CCDC121,0.55921
GPN1,0.095517
SUPT7L,0.089254
SLC4A1AP,0.19121
LOC105374378,0.01095
MRPL33,0.012127
RBKS,0.005223
BABAM2,0.18435
LOC105374382,0.71388
FOSL2,0.49255
PLB1,0.25817
PPP1CB,0.50345
SPDYA,0.25782
TRMT61B,0.19893
WDR43,0.68675
TOGARAM2,0.13256
PCARE,0.1715
CLIP4,0.076879
ALK,0.67603
YPEL5,0.63844
LBH,0.57795
LCLAT1,0.052102
CAPN13,0.60027
GALNT14,0.48135
CAPN14,0.25999
EHD3,0.61368
XDH,0.7263
SRD5A2,0.68726
MEMO1,0.72687
DPY30,0.88219
SPAST,0.71509
SLC30A6,0.46286
NLRC4,0.59884
YIPF4,0.17082
BIRC6,0.61117
TTC27,0.14399
LTBP1,0.84755
RASGRP3,0.010928
FAM98A,0.15118
CRIM1,0.51793
FEZ2,0.56951
VIT,0.39235
STRN,0.26345
HEATR5B,0.69015
GPATCH11,0.58316
EIF2AK2,0.76288
SULT6B1,0.084734
CEBPZ,0.20096
NDUFAF7,0.0097362
PRKD3,0.0075183
QPCT,0.016299
CDC42EP3,0.23669
RMDN2,0.24777
CYP1B1,0.58472
NA,0.55478
ATL2,0.37613
HNRNPLL,0.11045
GALM,0.48047
SRSF7,0.52231
GEMIN6,0.19195
DHX57,0.53282
MORN2,0.48295
ARHGEF33,0.16028
SOS1,0.11004
NA,0.23282
CDKL4,0.39416
MAP4K3,0.34275
TMEM178A,0.18283
THUMPD2,0.046097
SLC8A1,0.20033
C2orf91,0.37531
PKDCC,0.99654
EML4,0.005798
COX7A2L,0.0065569
LOC105374537,0.014972
KCNG3,0.010916
MTA3,0.10882
OXER1,0.66765
HAAO,0.19342
LOC105374567,0.61445
ZFP36L2,7.4217e-06
THADA,3.0641e-06
PLEKHH2,0.45595
C1GALT1C1L,0.48686
DYNC2LI1,0.15556
ABCG5,0.12619
ABCG8,0.092793
LRPPRC,0.71662
PPM1B,0.82139
SLC3A1,0.22861
PREPL,0.1554
CAMKMT,0.66452
SIX3,0.11861
SIX2,0.059229
SRBD1,0.722
LOC102724965,0.17158
PRKCE,0.54539
EPAS1,0.89434
TMEM247,0.42081
ATP6V1E2,0.32812
RHOQ,0.24789
PIGF,0.70632
CRIPT,0.80881
SOCS5,0.063216
MCFD2,0.6079
TTC7A,0.047906
STPG4,0.60524
CALM2,0.78952
EPCAM,0.029579
MSH2,0.00036372
KCNK12,0.017979
MSH6,0.68319
FBXO11,0.45783
FOXN2,0.53567
PPP1R21,0.53619
STON1-GTF2A1L,0.66271
STON1,0.35346
GTF2A1L,0.35611
LHCGR,0.79117
FSHR,0.00054255
NRXN1,0.84003
ASB3,0.53123
GPR75-ASB3,0.49801
CHAC2,0.31037
ERLEC1,0.254
GPR75,0.26574
PSME4,0.77499
ACYP2,0.43048
TSPYL6,0.053527
C2orf73,0.37536
SPTBN1,0.28309
EML6,0.17806
RTN4,0.20035
CLHC1,0.32011
RPS27A,0.18682
MTIF2,0.45203
CCDC88A,0.60584
CFAP36,0.77577
PPP4R3B,0.91737
PNPT1,0.96194
EFEMP1,0.12895
CCDC85A,0.49898
VRK2,0.58538
FANCL,0.82112
BCL11A,0.34274
PAPOLG,0.46563
REL,0.24211
PUS10,0.25344
PEX13,0.71732
KIAA1841,0.27073
C2orf74,0.91554
AHSA2P,0.74377
USP34,0.55841
XPO1,0.56589
FAM161A,0.77207
CCT4,0.36284
COMMD1,0.77537
B3GNT2,0.84192
TMEM17,0.58868
EHBP1,0.46623
OTX1,0.38883
WDPCP,0.94943
MDH1,0.89415
UGP2,0.41126
VPS54,0.80516
PELI1,0.92542
LGALSL,0.095923
LOC101927402,0.83984
AFTPH,0.8109
SERTAD2,0.7145
SLC1A4,0.23158
CEP68,0.36231
RAB1A,0.18825
ACTR2,0.66523
SPRED2,0.0016247
NA,0.0007233
MEIS1,0.39635
ETAA1,0.98389
C1D,0.91459
WDR92,0.054911
PNO1,0.047769
PPP3R1,0.026385
CNRIP1,0.48648
PLEK,0.51716
FBXO48,0.24033
APLF,0.074957
PROKR1,0.056418
ARHGAP25,0.050134
BMP10,0.63696
GKN2,0.70222
GKN1,0.58769
ANTXR1,0.11765
GFPT1,0.043597
NFU1,0.038451
AAK1,0.063806
ANXA4,0.22334
GMCL1,0.58981
SNRNP27,0.237
MXD1,0.26507
ASPRV1,0.31403
PCBP1,0.28529
C2orf42,0.10836
TIA1,0.02387
PCYOX1,0.036016
SNRPG,0.037733
FAM136A,0.054387
TGFA,0.86244
ADD2,0.086061
FIGLA,0.63846
CLEC4F,0.086236
CD207,0.015136
VAX2,0.83662
ATP6V1B1,0.11195
ANKRD53,0.1431
TEX261,0.48825
NAGK,0.89683
MCEE,0.20738
MPHOSPH10,0.42628
PAIP2B,0.078821
ZNF638,0.00023654
DYSF,0.42353
CYP26B1,0.53203
EXOC6B,0.93659
SPR,0.25016
EMX1,0.1649
SFXN5,0.0076104
RAB11FIP5,0.0086866
NOTO,0.30366
SMYD5,0.3884
PRADC1,0.78986
CCT7,0.73982
FBXO41,0.23608
EGR4,0.87789
ALMS1,0.455
NAT8,0.54518
NAT8B,0.54293
TPRKB,0.58963
DUSP11,0.78943
C2orf78,0.85863
STAMBP,0.6439
ACTG2,0.71037
DGUOK,0.80641
TET3,0.67634
BOLA3,0.86359
MOB1A,0.76694
MTHFD2,0.84299
SLC4A5,0.21948
DCTN1,0.18355
NA,0.021423
C2orf81,0.020862
WDR54,0.02281
RTKN,0.0001674
INO80B,0.69872
WBP1,0.29137
MOGS,0.42877
MRPL53,0.023123
CCDC142,0.044165
TTC31,0.14586
LBX2,0.15447
PCGF1,0.095485
TLX2,0.49565
DQX1,0.031889
AUP1,0.15754
HTRA2,0.55177
LOXL3,0.12278
DOK1,0.065777
M1AP,0.22447
SEMA4F,0.012194
HK2,0.70714
POLE4,0.11085
TACR1,0.94063
EVA1A,0.78487
MRPL19,0.45897
GCFC2,0.56159
LRRTM4,0.3007
LOC105374816,0.32336
REG3G,0.48079
REG1B,0.59635
REG1A,0.86967
REG3A,0.17414
CTNNA2,0.035121
LRRTM1,0.22335
SUCLG1,0.75852
DNAH6,0.69099
TRABD2A,0.83217
TMSB10,0.37461
KCMF1,0.14967
TCF7L1,0.051209
TGOLN2,0.029024
RETSAT,0.052942
ELMOD3,0.044212
CAPG,0.064207
SH2D6,0.099126
MAT2A,0.55297
GGCX,0.14551
VAMP8,0.12055
VAMP5,0.17175
RNF181,0.74802
TMEM150A,0.20051
USP39,0.17432
C2orf68,0.56683
SFTPB,0.67356
GNLY,0.75294
ATOH8,0.80975
ST3GAL5,0.15646
POLR1A,0.39849
PTCD3,0.64185
IMMT,0.23263
MRPL35,0.13064
REEP1,0.13708
KDM3A,0.19976
CHMP3,0.094809
RNF103-CHMP3,0.044224
RNF103,0.2063
RMND5A,0.46566
CD8A,0.21914
CD8B,0.020117
RGPD1,0.89316
PLGLB1,0.9129
LOC102724642,0.34884
ANAPC1P4,0.14339
PLGLB2,0.06233
RGPD2,0.18765
KRCC1,0.46893
SMYD1,0.24082
FABP1,0.63729
THNSL2,0.2606
FOXI3,0.014044
TEX37,0.33612
EIF2AK3,0.70837
RPIA,0.020965
NA,0.27638
TEKT4,0.005632
MAL,0.049386
MRPS5,0.59044
ZNF514,0.010288
ZNF2,0.020225
NA,0.31738
PROM2,0.0082697
KCNIP3,0.00029196
FAHD2A,0.55758
TRIM43B,0.90221
TRIM43,0.57291
ANKRD36C,0.29219
GPAT2,0.08493
ADRA2B,0.039607
ASTL,0.25255
DUSP2,0.2148
STARD7,0.26211
TMEM127,0.85316
CIAO1,0.69199
SNRNP200,0.70881
ITPRIPL1,0.54227
NCAPH,0.52961
NEURL3,0.97702
ARID5A,0.88405
KANSL3,0.968
FER1L5,0.93272
LMAN2L,0.76726
CNNM4,0.8897
CNNM3,0.1788
ANKRD23,0.6991
ANKRD39,0.79971
SEMA4C,0.43172
NA,0.84756
FAM178B,0.27811
FAHD2B,0.92502
NA,0.92165
ANKRD36,0.84504
ANKRD36B,0.61057
COX5B,0.38172
ACTR1B,0.1181
ZAP70,0.10359
