SYMBOL,P
EFNA1,0.4052
SLC50A1,0.43389
DPM3,0.3982
KRTCAP2,0.29679
TRIM46,0.25873
MUC1,0.17368
THBS3,0.14745
MTX1,0.23055
GBA,0.31389
FAM189B,0.40752
SCAMP3,0.45813
CLK2,0.52791
HCN3,0.91023
PKLR,0.96623
FDPS,0.80049
RUSC1-AS1,0.59851
RUSC1,0.65466
ASH1L,0.7394
MSTO1,0.81306
YY1AP1,0.97024
DAP3,0.99042
GON4L,0.89118
SYT11,0.80727
RIT1,0.40909
KHDC4,0.35755
RXFP4,0.31246
ARHGEF2,0.44053
SSR2,0.65622
UBQLN4,0.60773
LAMTOR2,0.63286
RAB25,0.62956
MEX3A,0.68259
LMNA,0.70816
SEMA4A,0.8243
SLC25A44,0.96961
PMF1,0.64984
PMF1-BGLAP,0.54182
BGLAP,0.3433
PAQR6,0.32253
SMG5,0.35087
TMEM79,0.47181
GLMP,0.5558
VHLL,0.49705
CCT3,0.4259
TSACC,0.36962
RHBG,0.21916
MIR9-1HG,0.62796
MEF2D,0.51811
IQGAP3,0.25636
TTC24,0.41755
NAXE,0.47346
GPATCH4,0.4239
HAPLN2,0.34388
BCAN,0.24325
NES,0.21152
CRABP2,0.11457
ISG20L2,0.17485
RRNAD1,0.14843
MRPL24,0.16941
HDGF,0.15422
PRCC,0.047814
SH2D2A,0.024369
NTRK1,0.079684
INSRR,0.048452
PEAR1,0.52701
LRRC71,0.54505
ARHGEF11,0.18581
ETV3L,0.069899
ETV3,0.063935
FCRL5,0.50765
FCRL4,0.54173
FCRL3,0.58471
FCRL2,0.27909
FCRL1,0.50639
CD5L,0.35941
KIRREL1,0.028404
CD1D,0.018022
CD1A,0.032504
CD1C,0.028973
CD1B,0.10206
CD1E,0.23623
OR10T2,0.74413
OR10K2,0.57673
OR10K1,0.36217
OR10R2,0.54803
OR6Y1,0.51813
OR6P1,0.45171
OR10X1,0.35074
OR10Z1,0.26715
SPTA1,0.49419
OR6K2,0.8766
OR6K3,0.34226
OR6K6,0.027088
OR6N1,0.037939
OR6N2,0.10203
MNDA,0.35499
PYHIN1,0.90375
IFI16,0.83298
AIM2,0.80856
CADM3,0.25488
ACKR1,0.71367
FCER1A,0.48417
OR10J3,0.50847
OR10J1,0.10212
OR10J5,0.48393
APCS,0.13687
CRP,0.28973
DUSP23,0.58559
FCRL6,0.63289
SLAMF8,0.65977
SNHG28,0.72307
VSIG8,0.65088
CFAP45,0.46362
TAGLN2,0.35355
IGSF9,0.52295
SLAMF9,0.45138
PIGM,0.63527
KCNJ10,0.81903
KCNJ9,0.77355
IGSF8,0.71292
ATP1A2,0.78922
ATP1A4,0.27616
CASQ1,0.12499
PEA15,0.06141
DCAF8,0.091898
PEX19,0.14076
COPA,0.19366
NCSTN,0.20794
NHLH1,0.1638
VANGL2,0.088792
SLAMF6,0.36362
CD84,0.30705
SLAMF1,0.52716
CD48,0.90924
SLAMF7,0.49926
LY9,0.68985
CD244,0.76764
ITLN1,0.58239
ITLN2,0.81698
F11R,0.69176
TSTD1,0.34281
USF1,0.34133
ARHGAP30,0.34365
NECTIN4,0.51419
KLHDC9,0.42132
PFDN2,0.37975
NIT1,0.25977
DEDD,0.27108
UFC1,0.19714
USP21,0.11264
PPOX,0.080069
B4GALT3,0.062671
ADAMTS4,0.091204
NDUFS2,0.063963
FCER1G,0.0036428
APOA2,0.00026879
TOMM40L,0.000012217
NR1I3,8.3772E-06
PCP4L1,0.00036715
MPZ,0.4839
SDHC,0.32831
CFAP126,0.36716
FCGR2A,0.49607
HSPA6,0.57916
FCGR3A,0.60345
FCGR2C,0.71774
FCGR3B,0.59005
FCGR2B,0.72842
FCRLA,0.15636
FCRLB,0.034682
DUSP12,0.0049149
ATF6,0.0024941
OLFML2B,0.48082
NOS1AP,0.054966
SPATA46,0.33113
C1orf226,0.31693
SH2D1B,0.32701
UHMK1,0.47752
UAP1,0.36147
DDR2,0.46876
HSD17B7,0.71877
CCDC190,0.66474
RGS4,0.78189
RGS5,0.1072
NUF2,0.037897
PBX1,0.033544
LMX1A,0.49935
RXRG,0.90869
LRRC52,0.048242
MGST3,0.12953
ALDH9A1,0.17643
TMCO1,0.53929
UCK2,0.97261
FAM78B,0.046433
POGK,0.91234
TADA1,0.7817
ILDR2,0.049053
MAEL,0.30292
GPA33,0.38882
STYXL2,0.63807
POU2F1,0.64192
CD247,0.3306
CREG1,0.71756
RCSD1,0.55701
MPZL1,0.75812
ADCY10,0.38148
MPC2,0.48651
DCAF6,0.28029
GPR161,0.095133
TIPRL,0.29806
SFT2D2,0.59789
TBX19,0.67872
XCL2,0.17769
XCL1,0.3866
DPT,0.23407
LOC101928596,0.63061
ATP1B1,0.71628
NME7,0.62653
BLZF1,0.50893
CCDC181,0.4028
SLC19A2,0.40958
F5,0.39847
SELP,0.069666
SELL,0.1577
SELE,0.1219
METTL18,0.042497
C1orf112,0.047443
SCYL3,0.065073
KIFAP3,0.19204
METTL11B,0.03394
GORAB,0.51423
PRRX1,0.19896
MROH9,0.0069646
FMO3,0.45006
FMO2,0.7531
FMO1,0.90157
FMO4,0.46344
PRRC2C,0.62488
MYOC,0.66286
VAMP4,0.49698
EEF1AKNMT,0.84018
DNM3,0.54437
C1orf105,0.70941
PIGC,0.70711
SUCO,0.8966
FASLG,0.65769
TNFSF18,0.87549
TNFSF4,0.14174
PRDX6,0.6174
SLC9C2,0.51759
ANKRD45,0.83634
TEX50,0.93595
KLHL20,0.728
CENPL,0.9881
DARS2,0.96024
ZBTB37,0.86379
SERPINC1,0.80697
RC3H1,0.66612
RABGAP1L,0.77979
GPR52,0.72745
CACYBP,0.77282
MRPS14,0.86134
TNN,0.17475
KIAA0040,0.71688
TNR,0.41305
COP1,0.75417
PAPPA2,0.46073
ASTN1,0.65229
BRINP2,0.46562
SEC16B,0.14922
RASAL2,0.58157
CLEC20A,0.62179
TEX35,0.53562
RALGPS2,0.95959
ANGPTL1,0.91549
FAM20B,0.95818
TOR3A,0.93423
ABL2,0.92034
SOAT1,0.56701
AXDND1,0.37825
NPHS2,0.70896
TDRD5,0.88407
FAM163A,0.052531
TOR1AIP2,0.61406
TOR1AIP1,0.79936
CEP350,0.11866
QSOX1,0.0040451
LHX4,0.11629
ACBD6,0.38627
XPR1,0.014231
KIAA1614,0.16964
STX6,0.016839
MR1,0.00022447
IER5,0.018998
CACNA1E,0.89467
ZNF648,0.1668
GLUL,0.11187
TEDDM1,0.10307
RGSL1,0.88345
RNASEL,0.96861
RGS16,0.78796
RGS8,0.21659
NPL,0.93106
DHX9,0.91052
SHCBP1L,0.85882
LAMC1,0.096898
LAMC2,0.97982
NMNAT2,0.83783
SMG7,0.85057
NCF2,0.78238
ARPC5,0.5319
RGL1,0.54789
APOBEC4,0.81758
COLGALT2,0.21838
TSEN15,0.24306
C1orf21,0.71998
EDEM3,0.23714
NIBAN1,0.46593
RNF2,0.39448
TRMT1L,0.2641
SWT1,0.45198
IVNS1ABP,0.7823
HMCN1,0.083577
PRG4,0.46499
TPR,0.792
ODR4,0.78377
NA,0.74746
PDC,0.22649
PTGS2,0.20941
PLA2G4A,0.055118
NA,0.91139
BRINP3,0.40132
RGS18,0.077175
RGS21,0.41579
RGS1,0.94792
RGS13,0.65898
RGS2,0.33043
UCHL5,0.81745
RO60,0.75923
GLRX2,0.8404
CDC73,0.80318
B3GALT2,0.70761
KCNT2,0.55013
CFH,0.91575
CFHR3,0.31241
CFHR1,0.46167
CFHR4,0.63216
CFHR2,0.63269
CFHR5,0.55052
F13B,0.32399
ASPM,0.20451
ZBTB41,0.26967
CRB1,0.16038
DENND1B,0.15257
C1orf53,0.90583
LHX9,0.70765
NEK7,0.81975
ATP6V1G3,0.75481
PTPRC,0.57879
NR5A2,0.36797
ZNF281,0.70396
KIF14,0.36028
DDX59,0.54773
CAMSAP2,0.82153
GPR25,0.94096
INAVA,0.39236
KIF21B,0.59042
CACNA1S,0.66365
ASCL5,0.25935
TMEM9,0.49152
IGFN1,0.51514
PKP1,0.11586
TNNT2,0.30109
LAD1,0.73152
TNNI1,0.83028
PHLDA3,0.12659
CSRP1,0.15671
NAV1,0.16273
IPO9,0.45892
SHISA4,0.37224
LMOD1,0.29938
TIMM17A,0.32209
RNPEP,0.71342
ELF3,0.94156
GPR37L1,0.64462
ARL8A,0.65794
PTPN7,0.77986
LGR6,0.60116
UBE2T,0.43238
PPP1R12B,0.61897
SYT2,0.088828
KDM5B,0.45646
RABIF,0.60936
KLHL12,0.47098
ADIPOR1,0.56041
CYB5R1,0.62646
TMEM183A,0.15999
PPFIA4,0.21496
MYOG,0.14761
ADORA1,0.014377
MYBPH,0.01744
CHI3L1,0.020451
CHIT1,0.19377
BTG2,0.60752
FMOD,0.17787
PRELP,0.83183
OPTC,0.60974
ATP2B4,0.37947
LAX1,0.77938
ZC3H11A,0.69279
ZBED6,0.57999
SNRPE,0.80509
SOX13,0.4319
ETNK2,0.59823
REN,0.28761
KISS1,0.38144
GOLT1A,0.57973
PLEKHA6,0.83335
PPP1R15B,0.60881
PIK3C2B,0.8887
MDM4,0.5725
LRRN2,0.51413
NFASC,0.0033893
CNTN2,0.53317
TMEM81,0.54928
RBBP5,0.5247
DSTYK,0.45891
TMCC2,0.30443
NUAK2,0.46118
KLHDC8A,0.40995
LEMD1,0.13364
CDK18,0.40128
MFSD4A,0.23587
ELK4,0.49477
SLC45A3,0.077578
NUCKS1,0.35497
RAB29,0.18898
SLC41A1,0.12626
PM20D1,0.22326
SLC26A9,0.63132
FAM72A,0.85041
AVPR1B,0.41306
RHEX,0.70808
CTSE,0.40144
IKBKE,0.15282
RASSF5,0.51648
EIF2D,0.63857
DYRK3,0.096173
MAPKAPK2,0.11039
IL10,0.61066
IL19,0.19564
IL20,0.55398
IL24,0.71393
FCMR,0.80748
PIGR,0.92864
FCAMR,0.85053
C1orf116,0.072394
PFKFB2,0.009825
YOD1,0.0030062
C4BPB,0.079986
C4BPA,0.51338
CD55,0.97121
CR2,0.84491
CR1,0.96508
CR1L,0.89871
CD46,0.93663
CD34,0.8509
PLXNA2,0.16492
MIR205HG,0.0061745
CAMK1G,0.66954
LAMB3,0.42468
G0S2,0.38227
HSD11B1,0.41244
TRAF3IP3,0.44266
C1orf74,0.40969
IRF6,0.21449
UTP25,0.54466
SYT14,0.78751
SERTAD4,0.888
HHAT,0.88159
KCNH1,0.46643
RCOR3,0.73467
TRAF5,0.66387
RD3,0.19375
SLC30A1,0.81078
NEK2,0.85767
LPGAT1,0.71763
INTS7,0.63368
DTL,0.62315
PPP2R5A,0.77523
PACC1,0.88256
NENF,0.80915
ATF3,0.36738
FAM71A,0.053121
BATF3,0.5257
NSL1,0.90941
TATDN3,0.8464
SPATA45,0.80727
FLVCR1,0.6275
VASH2,0.0036228
ANGEL2,0.0016054
RPS6KC1,0.0012069
PROX1,0.10279
SMYD2,0.97404
PTPN14,0.9637
CENPF,0.75838
KCNK2,0.40787
KCTD3,0.82264
USH2A,0.73619
ESRRG,0.69209
GPATCH2,0.66792
SPATA17,0.48973
RRP15,0.3748
TGFB2,0.97026
LYPLAL1,0.10177
SLC30A10,0.097372
EPRS1,0.10973
BPNT1,0.13627
IARS2,0.36067
RAB3GAP2,0.11297
MARK1,0.4505
C1orf115,0.60677
MTARC2,0.32815
MTARC1,0.38019
HLX,0.12791
DUSP10,0.74899
HHIPL2,0.83284
TAF1A,0.85792
MIA3,0.73777
AIDA,0.70972
BROX,0.54434
FAM177B,0.33055
DISP1,0.46574
TLR5,0.58822
SUSD4,0.80591
CCDC185,0.88923
CAPN8,0.063242
CAPN2,0.10732
TP53BP2,0.021671
FBXO28,0.0006358
DEGS1,0.00011966
NVL,0.0026937
CNIH4,0.041178
WDR26,0.018064
NA,0.017332
CNIH3,0.43878
DNAH14,0.20949
LBR,0.64511
ENAH,0.32854
SRP9,0.91994
EPHX1,0.63198
TMEM63A,0.496
LEFTY1,0.52693
PYCR2,0.31861
LEFTY2,0.20765
SDE2,0.81483
H3-3A,0.42791
ACBD3,0.70621
MIXL1,0.8205
LIN9,0.52842
PARP1,0.53252
STUM,0.3121
ITPKB,0.32006
PSEN2,0.05989
COQ8A,0.16566
CDC42BPA,0.69743
ZNF678,0.59089
JMJD4,0.63929
SNAP47,0.79795
PRSS38,0.42492
WNT9A,0.56102
NA,0.37237
WNT3A,0.29032
LINC02809,0.47189
ARF1,0.45512
C1orf35,0.52478
MRPL55,0.64102
GUK1,0.56642
GJC2,0.55357
IBA57,0.66912
OBSCN,0.10202
LOC101927401,0.081551
TRIM11,0.5574
TRIM17,0.6288
H3-4,0.60427
H2AW,0.78432
H2BU1,0.76521
RNF187,0.14773
BTNL10,0.14648
RHOU,0.31524
RAB4A,0.80191
NA,0.69726
CCSAP,0.71088
ACTA1,0.41906
NUP133,0.23243
ABCB10,0.23787
TAF5L,0.028462
URB2,0.032126
GALNT2,0.37416
PGBD5,0.12893
COG2,0.40908
AGT,0.7868
CAPN9,0.8875
C1orf198,0.73454
TTC13,0.91113
ARV1,0.96761
FAM89A,0.63006
TRIM67,0.60979
TRIM67-AS1,0.39115
C1orf131,0.60824
GNPAT,0.6653
EXOC8,0.36448
SPRTN,0.51564
EGLN1,0.50953
TSNAX,0.32574
DISC1,0.61049
SIPA1L2,0.18856
MAP10,0.90162
NTPCR,0.54498
PCNX2,0.012312
MAP3K21,0.23132
KCNK1,0.10012
SLC35F3,0.22888
COA6,0.28237
TARBP1,0.053669
IRF2BP2,0.58793
TOMM20,0.85756
RBM34,0.79757
ARID4B,0.37514
GGPS1,0.40671
TBCE,0.070193
B3GALNT2,0.12451
GNG4,0.32679
LYST,0.52789
NID1,0.14037
GPR137B,0.18775
ERO1B,0.18024
EDARADD,0.70538
LGALS8,0.28407
HEATR1,0.21663
ACTN2,0.60197
MTR,0.92
MT1HL1,0.049636
RYR2,0.11325
ZP4,0.44383
CHRM3,0.047359
FMN2,0.29191
GREM2,0.58086
RGS7,0.47421
FH,0.028611
KMO,0.11222
OPN3,0.34619
CHML,0.26287
WDR64,0.00098992
EXO1,0.78449
BECN2,0.038201
MAP1LC3C,0.25748
PLD5,0.8211
CEP170,0.13876
SDCCAG8,0.0051472
AKT3,0.19529
ZBTB18,0.90617
C1orf100,0.2029
ADSS2,0.76838
CATSPERE,0.58383
DESI2,0.11228
COX20,0.96995
HNRNPU,0.97709
EFCAB2,0.67659
KIF26B,0.3518
SMYD3,0.7006
TFB2M,0.91988
CNST,0.17952
SCCPDH,0.52212
KIF28P,0.73177
AHCTF1,0.68205
ZNF695,0.55919
ZNF670,0.35603
ZNF669,0.30693
C1orf229,0.32248
ZNF124,0.51544
VN1R5,0.73467
ZNF496,0.47872
NLRP3,0.83125
OR2B11,0.72724
OR2W5P,0.64706
GCSAML,0.79263
OR2C3,0.73886
OR2G2,0.77995
OR2G3,0.31671
TRIM58,0.036825
OR13G1,0.2153
OR6F1,0.049791
OR1C1,0.23353
OR14A16,0.015
OR11L1,0.43174
OR2W3,0.86705
OR2T8,0.81878
OR2L13,0.26402
OR2L8,0.38447
OR2AK2,0.44685
OR2L5,0.24182
OR2L2,0.20823
OR2L3,0.16126
OR2M5,0.018894
OR2M2,0.15993
OR2M3,0.61943
OR2M4,0.53778
OR2T33,0.55445
OR2T12,0.61893
OR2M7,0.86664
OR14C36,0.57779
OR2T4,0.39206
OR2T6,0.44199
OR2T1,0.67576
OR2T2,0.49088
OR2T3,0.47087
OR2T5,0.49928
OR2G6,0.070365
OR2T29,0.40911
OR2T34,0.54523
OR2T10,0.72043
OR2T11,0.70425
OR2T35,0.78768
OR2T27,0.71863
OR14I1,0.74648
LYPD8,0.93222
SH3BP5L,0.69212
ZNF672,0.30346
ZNF692,0.19567
PGBD2,0.49471
FAM110C,0.63169
SH3YL1,0.10736
ACP1,0.089646
ALKAL2,0.11218
LOC101927262,0.15039
LOC100996637,0.42028
TMEM18,0.03784
SNTG2-AS1,0.72883
SNTG2,0.61014
TPO,0.18964
PXDN,0.43474
MYT1L,0.97633
EIPR1,0.050088
TRAPPC12,0.033063
ADI1,0.01151
RNASEH1,0.14456
RPS7,0.2661
COLEC11,0.64939
ALLC,0.90551
DCDC2C,0.69916
SOX11,0.0063891
CMPK2,0.32427
RSAD2,0.51286
RNF144A,0.71293
ID2,0.95183
KIDINS220,0.85907
MBOAT2,0.83565
ASAP2,0.23176
ITGB1BP1,0.29921
CPSF3,0.74301
IAH1,0.57105
ADAM17,0.67764
YWHAQ,0.46305
NA,0.31487
TAF1B,0.37817
GRHL1,0.43696
KLF11,0.29979
CYS1,0.38991
RRM2,0.50938
NA,0.099922
HPCAL1,0.66219
ODC1,0.33514
NOL10,0.96574
ATP6V1C2,0.36323
PDIA6,0.43155
KCNF1,0.8076
C2orf50,0.053995
SLC66A3,0.18156
ROCK2,0.73969
E2F6,0.80902
GREB1,0.61944
NTSR2,0.26014
LPIN1,0.68153
TRIB2,0.88705
LRATD1,0.46901
NBAS,0.58922
DDX1,0.74708
MYCN,0.40938
CYRIA,0.18215
RAD51AP2,0.43491
VSNL1,0.5602
SMC6,0.3264
GEN1,0.14305
MSGN1,0.029636
KCNS3,0.044816
RDH14,0.81886
NT5C1B-RDH14,0.74666
NT5C1B,0.70008
OSR1,0.33793
TTC32,0.98811
WDR35,0.98062
MATN3,0.94628
LAPTM4A,0.80275
SDC1,0.34952
PUM2,0.34954
RHOB,0.74508
HS1BP3,0.76526
GDF7,0.73115
LDAH,0.44236
APOB,0.093102
KLHL29,0.34769
ATAD2B,0.16122
UBXN2A,0.23409
MFSD2B,0.34678
WDCP,0.21184
FKBP1B,0.096047
SF3B6,0.10012
TP53I3,0.11164
PFN4,0.10334
FAM228B,0.014458
FAM228A,0.0079932
ITSN2,0.012974
NCOA1,0.87263
PTRHD1,0.89259
CENPO,0.93019
ADCY3,0.79416
DNAJC27,0.47919
EFR3B,0.50698
POMC,0.26888
DNMT3A,0.63113
DTNB,0.93662
ASXL2,0.82641
KIF3C,0.48183
RAB10,0.67918
GAREM2,0.4915
HADHA,0.52262
HADHB,0.38039
ADGRF3,0.62033
SELENOI,0.58844
DRC1,0.69598
OTOF,0.61464
FAM166C,0.94246
CIB4,0.88965
KCNK3,0.65076
SLC35F6,0.023464
CENPA,0.031227
DPYSL5,0.20533
MAPRE3,0.54447
TMEM214,0.67489
AGBL5,0.72179
OST4,0.68132
EMILIN1,0.64175
KHK,0.74823
CGREF1,0.81158
ABHD1,0.80266
PREB,0.84945
PRR30,0.83377
TCF23,0.70449
SLC5A6,0.90989
ATRAID,0.89514
CAD,0.90858
SLC30A3,0.96302
DNAJC5G,0.96263
TRIM54,0.93607
UCN,0.79102
MPV17,0.83673
GTF3C2,0.93486
EIF2B4,0.92738
SNX17,0.92285
ZNF513,0.90937
PPM1G,0.96481
NRBP1,0.98209
KRTCAP3,0.97342
IFT172,0.99044
FNDC4,0.99083
GCKR,0.98488
C2orf16,0.97889
ZNF512,0.93392
CCDC121,0.87458
GPN1,0.89641
SUPT7L,0.9243
SLC4A1AP,0.89317
MRPL33,0.99746
RBKS,0.99621
BABAM2,0.050081
FOSL2,0.033947
PLB1,0.72801
PPP1CB,0.24159
SPDYA,0.21224
TRMT61B,0.20085
WDR43,0.090059
TOGARAM2,0.61852
PCARE,0.94674
CLIP4,0.97772
ALK,0.43001
YPEL5,0.36344
LBH,0.62512
LCLAT1,0.2536
CAPN13,0.2616
GALNT14,0.040729
CAPN14,0.40694
EHD3,0.11464
XDH,0.45441
SRD5A2,0.24447
MEMO1,0.26752
DPY30,0.29069
SPAST,0.38792
SLC30A6,0.39514
NLRC4,0.21449
YIPF4,0.091349
BIRC6,0.15399
TTC27,0.1555
LTBP1,0.20174
RASGRP3,0.68417
FAM98A,0.63515
CRIM1,0.97017
FEZ2,0.90916
VIT,0.18636
STRN,0.68392
HEATR5B,0.86701
GPATCH11,0.86874
EIF2AK2,0.8709
SULT6B1,0.51467
CEBPZ,0.30828
NDUFAF7,0.37779
PRKD3,0.62299
QPCT,0.60971
CDC42EP3,0.64448
RMDN2,0.42197
CYP1B1,0.32657
ATL2,0.11709
HNRNPLL,0.57634
GALM,0.037046
SRSF7,0.023623
GEMIN6,0.014025
DHX57,0.020764
MORN2,0.059256
ARHGEF33,0.31323
SOS1,0.56329
CDKL4,0.26195
MAP4K3,0.28078
TMEM178A,0.14355
THUMPD2,0.068507
SLC8A1,0.89742
C2orf91,0.016588
PKDCC,0.5625
EML4,0.030389
COX7A2L,0.041172
KCNG3,0.1577
MTA3,0.084536
OXER1,0.31423
HAAO,0.32737
ZFP36L2,0.29036
THADA,0.8906
PLEKHH2,0.045601
C1GALT1C1L,0.09621
DYNC2LI1,0.6069
ABCG5,0.44026
ABCG8,0.15098
LRPPRC,0.18031
PPM1B,0.5194
SLC3A1,0.44406
PREPL,0.44116
CAMKMT,0.40236
SIX3,0.29396
SIX2,0.34383
SRBD1,0.73435
PRKCE,0.38521
EPAS1,0.78581
TMEM247,0.46306
ATP6V1E2,0.41176
RHOQ,0.49858
PIGF,0.43575
CRIPT,0.34232
SOCS5,0.12077
MCFD2,0.72939
TTC7A,0.14331
STPG4,0.24721
CALM2,0.36711
EPCAM,0.95867
MSH2,0.88479
KCNK12,0.65372
MSH6,0.41623
FBXO11,0.69791
FOXN2,0.00271
PPP1R21,0.12326
STON1-GTF2A1L,0.7765
STON1,0.51008
GTF2A1L,0.85908
LHCGR,0.80606
FSHR,0.85234
NRXN1,0.63566
ASB3,0.94986
GPR75-ASB3,0.88922
CHAC2,0.92341
ERLEC1,0.85583
GPR75,0.71685
PSME4,0.8166
ACYP2,0.75743
TSPYL6,0.94466
C2orf73,0.65734
SPTBN1,0.1412
EML6,0.21256
RTN4,0.35945
CLHC1,0.069729
RPS27A,0.038062
MTIF2,0.057304
CCDC88A,0.32368
CFAP36,0.60966
PPP4R3B,0.42809
PNPT1,0.72616
EFEMP1,0.8817
CCDC85A,0.91831
VRK2,0.47688
FANCL,0.52549
BCL11A,0.34346
PAPOLG,0.74224
REL,0.12294
PUS10,0.26158
PEX13,0.48041
KIAA1841,0.41584
C2orf74,0.21883
AHSA2P,0.29003
USP34,0.83828
XPO1,0.88044
FAM161A,0.91822
CCT4,0.87504
COMMD1,0.56769
B3GNT2,0.42579
TMEM17,0.84555
EHBP1,0.83777
OTX1,0.94776
WDPCP,0.74793
MDH1,0.81005
UGP2,0.84537
VPS54,0.71091
PELI1,0.6962
LGALSL,0.38262
LOC101927402,0.18249
AFTPH,0.21549
SERTAD2,0.46333
SLC1A4,0.68902
CEP68,0.097291
RAB1A,0.05481
ACTR2,0.023117
SPRED2,0.28024
MEIS1,0.60581
ETAA1,0.093331
C1D,0.28576
WDR92,0.82854
PNO1,0.84304
PPP3R1,0.79613
CNRIP1,0.98114
PLEK,0.80002
FBXO48,0.42529
APLF,0.20123
PROKR1,0.2807
ARHGAP25,0.3072
BMP10,0.70275
GKN2,0.94698
GKN1,0.94758
ANTXR1,0.21854
GFPT1,0.084569
NFU1,0.084198
AAK1,0.27524
ANXA4,0.82812
GMCL1,0.64018
SNRNP27,0.75926
MXD1,0.67323
ASPRV1,0.44712
PCBP1,0.62335
C2orf42,0.65947
TIA1,0.64033
PCYOX1,0.63133
SNRPG,0.65817
FAM136A,0.64089
TGFA,0.14777
ADD2,0.40243
FIGLA,0.46547
CLEC4F,0.82086
CD207,0.73434
VAX2,0.036972
ATP6V1B1,0.10907
ANKRD53,0.27503
TEX261,0.26343
NAGK,0.7211
MCEE,0.23745
MPHOSPH10,0.42872
PAIP2B,0.92394
ZNF638,0.73187
DYSF,0.53335
CYP26B1,0.79954
EXOC6B,0.96435
SPR,0.83312
EMX1,0.98411
SFXN5,0.28755
RAB11FIP5,0.28675
NOTO,0.57835
SMYD5,0.44113
PRADC1,0.2592
CCT7,0.16885
FBXO41,0.18615
EGR4,0.61848
ALMS1,0.37294
NAT8,0.38277
NAT8B,0.25903
TPRKB,0.19811
DUSP11,0.17462
C2orf78,0.32535
STAMBP,0.48365
ACTG2,0.67659
DGUOK,0.37721
TET3,0.50733
BOLA3,0.3445
MOB1A,0.71464
MTHFD2,0.85827
SLC4A5,0.95442
DCTN1,0.79568
C2orf81,0.73422
WDR54,0.66234
RTKN,0.6369
INO80B,0.5491
WBP1,0.57497
MOGS,0.57014
MRPL53,0.65832
CCDC142,0.65539
TTC31,0.68474
LBX2,0.64527
PCGF1,0.65482
TLX2,0.59432
DQX1,0.64193
AUP1,0.73548
HTRA2,0.75462
LOXL3,0.89057
DOK1,0.96111
M1AP,0.89508
SEMA4F,0.96765
HK2,0.92512
POLE4,0.84798
TACR1,0.61228
EVA1A,0.25597
MRPL19,0.4726
GCFC2,0.58913
LRRTM4,0.67463
REG3G,0.89164
REG1B,0.51173
REG1A,0.72937
REG3A,0.020443
CTNNA2,0.17551
LRRTM1,0.13379
SUCLG1,0.49921
DNAH6,0.74508
TRABD2A,0.61581
TMSB10,0.22515
KCMF1,0.090865
TCF7L1,0.11173
TGOLN2,0.40343
RETSAT,0.20076
ELMOD3,0.21383
CAPG,0.39482
SH2D6,0.064813
MAT2A,0.032114
GGCX,0.035654
VAMP8,0.047896
VAMP5,0.062309
RNF181,0.038062
TMEM150A,0.040285
USP39,0.048562
C2orf68,0.09869
SFTPB,0.14299
GNLY,0.46394
ATOH8,0.70202
ST3GAL5,0.030038
POLR1A,0.54147
PTCD3,0.54117
IMMT,0.33789
MRPL35,0.40724
REEP1,0.6503
KDM3A,0.85343
CHMP3,0.8605
RNF103-CHMP3,0.93599
RNF103,0.89224
RMND5A,0.75391
CD8A,0.69475
CD8B,0.73715
RGPD1,0.71912
PLGLB1,0.87414
ANAPC1P4,0.75759
PLGLB2,0.847
RGPD2,0.64116
KRCC1,0.96593
SMYD1,0.74578
FABP1,0.32482
THNSL2,0.32048
FOXI3,0.0059742
TEX37,0.01058
EIF2AK3,0.030061
RPIA,0.38775
TEKT4,0.14123
MAL,0.010673
MRPS5,0.01083
ZNF514,0.011652
ZNF2,0.0059695
PROM2,0.004472
KCNIP3,0.006347
FAHD2A,0.10583
TRIM43B,0.088057
TRIM43,0.080231
ANKRD36C,0.49493
GPAT2,0.38155
ADRA2B,0.6994
ASTL,0.75166
DUSP2,0.78912
STARD7,0.56992
TMEM127,0.9707
CIAO1,0.94982
SNRNP200,0.72483
ITPRIPL1,0.39624
NCAPH,0.50315
NEURL3,0.88568
ARID5A,0.76584
KANSL3,0.90225
FER1L5,0.49583
LMAN2L,0.13341
CNNM4,0.18993
CNNM3,0.14243
ANKRD23,0.14685
ANKRD39,0.22353
SEMA4C,0.20645
FAM178B,0.31459
FAHD2B,0.29866
ANKRD36,0.33326
ANKRD36B,0.37547
COX5B,0.51525
ACTR1B,0.45919
ZAP70,0.12721
TMEM131,0.20203
VWA3B,0.95335
CNGA3,0.67815
INPP4A,0.13087
COA5,0.20008
UNC50,0.25797
MGAT4A,0.45285
CRACDL,0.59693
TSGA10,0.62438
C2orf15,0.81672
LIPT1,0.79906
MITD1,0.80821
MRPL30,0.84095
LYG2,0.82937
LYG1,0.83104
TXNDC9,0.85682
EIF5B,0.85135
REV1,0.84184
AFF3,0.075414
LONRF2,0.031253
CHST10,0.43798
NMS,0.90879
PDCL3,0.67243
NPAS2,0.090341
RPL31,0.88725
TBC1D8,0.97702
CNOT11,0.65761
RNF149,0.56965
CREG2,0.32491
RFX8,0.54762
MAP4K4,0.47593
IL1R2,0.7351
IL1R1,0.3693
IL1RL2,0.35024
IL1RL1,0.078515
IL18R1,0.086823
IL18RAP,0.2558
SLC9A4,0.46895
SLC9A2,0.052637
MFSD9,0.24419
TMEM182,0.12274
POU3F3,0.0021516
MRPS9,0.42022
GPR45,0.62607
TGFBRAP1,0.18121
C2orf49,0.33943
